Pincode,Zone,City,State,COD,PrePaid
571311,South-2,MYSORE,KARNATAKA,TRUE,TRUE
571325,South-2,MYSORE,KARNATAKA,TRUE,TRUE
509216,South-1,SHADNAGAR,TELANGANA,TRUE,TRUE
800003,East,PATNA,BIHAR,TRUE,TRUE
800004,East,PATNA,BIHAR,TRUE,TRUE
800005,East,PATNA,BIHAR,TRUE,TRUE
800006,East,PATNA,BIHAR,TRUE,TRUE
800016,East,PATNA,BIHAR,TRUE,TRUE
800019,East,PATNA,BIHAR,TRUE,TRUE
800020,East,PATNA,BIHAR,TRUE,TRUE
800026,East,PATNA,BIHAR,TRUE,TRUE
800027,East,PATNA,BIHAR,TRUE,TRUE
828113,East,DHANBAD,JHARKHAND,TRUE,TRUE
828114,East,DHANBAD,JHARKHAND,TRUE,TRUE
573211,South-2,HOLENARASIPUR,KARNATAKA,TRUE,TRUE
631051,South-1,ARAKKONAM,TAMIL NADU,TRUE,TRUE
761020,East,CHHATRAPUR,ORISSA,TRUE,TRUE
760007,East,CHHATRAPUR,ORISSA,TRUE,TRUE
761002,East,CHHATRAPUR,ORISSA,TRUE,TRUE
384001,West,MEHSANA,GUJARAT,TRUE,TRUE
384002,West,MEHSANA,GUJARAT,TRUE,TRUE
384003,West,MEHSANA,GUJARAT,TRUE,TRUE
384004,West,MEHSANA,GUJARAT,TRUE,TRUE
518301,South-1,ADONI,ANDHRA PRADESH,TRUE,TRUE
587102,South-2,BAGALKOT,KARNATAKA,TRUE,TRUE
587103,South-2,BAGALKOT,KARNATAKA,TRUE,TRUE
673601,South-2,MUKKAM,KERALA,TRUE,TRUE
500013,South-1,HYDERABAD,TELANGANA,TRUE,TRUE
500027,South-1,HYDERABAD,TELANGANA,TRUE,TRUE
500044,South-1,HYDERABAD,TELANGANA,TRUE,TRUE
785701,North East,SIVSAGAR,ASSAM,TRUE,TRUE
785665,North East,SIVSAGAR,ASSAM,TRUE,TRUE
314001,North,DUNGARPUR,RAJASTHAN,TRUE,TRUE
506167,South-1,JANGAON,TELANGANA,TRUE,TRUE
534350,South-1,NIDADAVOLE,ANDHRA PRADESH,TRUE,TRUE
523227,South-1,KANIGIRI,ANDHRA PRADESH,TRUE,TRUE
312001,North,KAPASAN,RAJASTHAN,TRUE,TRUE
312021,North,KAPASAN,RAJASTHAN,TRUE,TRUE
226005,North,LUCKNOW,UTTAR PRADESH,TRUE,TRUE
226011,North,LUCKNOW,UTTAR PRADESH,TRUE,TRUE
226017,North,LUCKNOW,UTTAR PRADESH,TRUE,TRUE
110043,North,NEW DELHI,DELHI,TRUE,TRUE
110071,North,NEW DELHI,DELHI,TRUE,TRUE
110072,North,NEW DELHI,DELHI,TRUE,TRUE
110073,North,NEW DELHI,DELHI,TRUE,TRUE
110083,North,NEW DELHI,DELHI,TRUE,TRUE
110086,North,NEW DELHI,DELHI,TRUE,TRUE
474001,Central,GWALIOR,MADHYA PRADESH,TRUE,TRUE
474007,Central,GWALIOR,MADHYA PRADESH,TRUE,TRUE
474009,Central,GWALIOR,MADHYA PRADESH,TRUE,TRUE
144022,North,JALANDHAR,PUNJAB,TRUE,TRUE
144024,North,JALANDHAR,PUNJAB,TRUE,TRUE
785640,North East,SIVSAGAR,ASSAM,TRUE,TRUE
144001,North,JALANDHAR,PUNJAB,TRUE,TRUE
144003,North,JALANDHAR,PUNJAB,TRUE,TRUE
144006,North,JALANDHAR,PUNJAB,TRUE,TRUE
482002,Central,JABALPUR,MADHYA PRADESH,TRUE,TRUE
482003,Central,JABALPUR,MADHYA PRADESH,TRUE,TRUE
585328,South-2,BHALKI,KARNATAKA,TRUE,TRUE
452010,Central,INDORE,MADHYA PRADESH,TRUE,TRUE
452016,Central,INDORE,MADHYA PRADESH,TRUE,TRUE
201308,North,DELHI NCR,DELHI,TRUE,TRUE
201310,North,DELHI NCR,DELHI,TRUE,TRUE
422005,West,NASHIK,MAHARASHTRA,TRUE,TRUE
422007,West,NASHIK,MAHARASHTRA,TRUE,TRUE
422008,West,NASHIK,MAHARASHTRA,TRUE,TRUE
422009,West,NASHIK,MAHARASHTRA,TRUE,TRUE
421505,West,THANE,MAHARASHTRA,TRUE,TRUE
421506,West,THANE,MAHARASHTRA,TRUE,TRUE
421501,West,THANE,MAHARASHTRA,TRUE,TRUE
421502,West,THANE,MAHARASHTRA,TRUE,TRUE
421503,West,THANE,MAHARASHTRA,TRUE,TRUE
462023,Central,BHOPAL,MADHYA PRADESH,TRUE,TRUE
462021,Central,BHOPAL,MADHYA PRADESH,TRUE,TRUE
462041,Central,BHOPAL,MADHYA PRADESH,TRUE,TRUE
273005,North,GORAKHPUR,UTTAR PRADESH,TRUE,TRUE
273008,North,GORAKHPUR,UTTAR PRADESH,TRUE,TRUE
273009,North,GORAKHPUR,UTTAR PRADESH,TRUE,TRUE
273010,North,GORAKHPUR,UTTAR PRADESH,TRUE,TRUE
273016,North,GORAKHPUR,UTTAR PRADESH,TRUE,TRUE
390005,West,VADODARA,GUJARAT,TRUE,TRUE
390007,West,VADODARA,GUJARAT,TRUE,TRUE
390011,West,VADODARA,GUJARAT,TRUE,TRUE
390012,West,VADODARA,GUJARAT,TRUE,TRUE
390015,West,VADODARA,GUJARAT,TRUE,TRUE
390020,West,VADODARA,GUJARAT,TRUE,TRUE
390021,West,VADODARA,GUJARAT,TRUE,TRUE
390023,West,VADODARA,GUJARAT,TRUE,TRUE
390001,West,VADODARA,GUJARAT,TRUE,TRUE
390002,West,VADODARA,GUJARAT,TRUE,TRUE
390003,West,VADODARA,GUJARAT,TRUE,TRUE
390006,West,VADODARA,GUJARAT,TRUE,TRUE
504302,South-1,MANCHERIAL,TELANGANA,TRUE,TRUE
504303,South-1,MANCHERIAL,TELANGANA,TRUE,TRUE
127306,North,ATELA,HARYANA,TRUE,TRUE
534211,South-1,PERAVALLI,ANDHRA PRADESH,TRUE,TRUE
531116,South-1,NARSIPATNAM,ANDHRA PRADESH,TRUE,TRUE
531117,South-1,NARSIPATNAM,ANDHRA PRADESH,TRUE,TRUE
531113,South-1,NARSIPATNAM,ANDHRA PRADESH,TRUE,TRUE
531084,South-1,NARSIPATNAM,ANDHRA PRADESH,TRUE,TRUE
360002,West,RAJKOT,GUJARAT,TRUE,TRUE
360004,West,RAJKOT,GUJARAT,TRUE,TRUE
360024,West,RAJKOT,GUJARAT,TRUE,TRUE
682038,South-2,COCHIN,KERALA,TRUE,TRUE
682301,South-2,COCHIN,KERALA,TRUE,TRUE
682304,South-2,COCHIN,KERALA,TRUE,TRUE
682305,South-2,COCHIN,KERALA,TRUE,TRUE
682306,South-2,COCHIN,KERALA,TRUE,TRUE
682506,South-2,COCHIN,KERALA,TRUE,TRUE
682309,South-2,COCHIN,KERALA,TRUE,TRUE
400614,West,NAVI MUMBAI,MAHARASHTRA,TRUE,TRUE
400706,West,NAVI MUMBAI,MAHARASHTRA,TRUE,TRUE
400042,West,MUMBAI,MAHARASHTRA,TRUE,TRUE
400078,West,MUMBAI,MAHARASHTRA,TRUE,TRUE
700103,East,BARUIPUR,WEST BENGAL,TRUE,TRUE
700144,East,BARUIPUR,WEST BENGAL,TRUE,TRUE
700145,East,BARUIPUR,WEST BENGAL,TRUE,TRUE
700146,East,BARUIPUR,WEST BENGAL,TRUE,TRUE
700147,East,BARUIPUR,WEST BENGAL,TRUE,TRUE
700148,East,BARUIPUR,WEST BENGAL,TRUE,TRUE
700149,East,BARUIPUR,WEST BENGAL,TRUE,TRUE
700151,East,BARUIPUR,WEST BENGAL,TRUE,TRUE
462042,Central,BHOPAL,MADHYA PRADESH,TRUE,TRUE
411019,West,PUNE,MAHARASHTRA,TRUE,TRUE
411035,West,PUNE,MAHARASHTRA,TRUE,TRUE
411044,West,PUNE,MAHARASHTRA,TRUE,TRUE
411062,West,PUNE,MAHARASHTRA,TRUE,TRUE
491441,Central,RAJNANDGAON,CHHATTISGARH,TRUE,TRUE
673522,South-2,KOZHIKODE,KERALA,TRUE,TRUE
412114,West,PUNE,MAHARASHTRA,TRUE,TRUE
751005,East,BHUBANESWAR,ORISSA,TRUE,TRUE
751016,East,BHUBANESWAR,ORISSA,TRUE,TRUE
751017,East,BHUBANESWAR,ORISSA,TRUE,TRUE
751021,East,BHUBANESWAR,ORISSA,TRUE,TRUE
751023,East,BHUBANESWAR,ORISSA,TRUE,TRUE
751024,East,BHUBANESWAR,ORISSA,TRUE,TRUE
751026,East,BHUBANESWAR,ORISSA,TRUE,TRUE
751031,East,BHUBANESWAR,ORISSA,TRUE,TRUE
751004,East,BHUBANESWAR,ORISSA,TRUE,TRUE
751006,East,BHUBANESWAR,ORISSA,TRUE,TRUE
751007,East,BHUBANESWAR,ORISSA,TRUE,TRUE
751010,East,BHUBANESWAR,ORISSA,TRUE,TRUE
751022,East,BHUBANESWAR,ORISSA,TRUE,TRUE
751025,East,BHUBANESWAR,ORISSA,TRUE,TRUE
530041,South-1,VISAKHAPATNAM,ANDHRA PRADESH,TRUE,TRUE
530042,South-1,VISAKHAPATNAM,ANDHRA PRADESH,TRUE,TRUE
530045,South-1,VISAKHAPATNAM,ANDHRA PRADESH,TRUE,TRUE
530048,South-1,VISAKHAPATNAM,ANDHRA PRADESH,TRUE,TRUE
632301,South-1,ARANI,TAMIL NADU,TRUE,TRUE
632311,South-1,ARANI,TAMIL NADU,TRUE,TRUE
380054,West,AHMEDABAD,GUJARAT,TRUE,TRUE
380059,West,AHMEDABAD,GUJARAT,TRUE,TRUE
380060,West,AHMEDABAD,GUJARAT,TRUE,TRUE
577598,South-2,HIRIYUR,KARNATAKA,TRUE,TRUE
577599,South-2,HIRIYUR,KARNATAKA,TRUE,TRUE
585101,South-2,KALABURAGI,KARNATAKA,TRUE,TRUE
585102,South-2,KALABURAGI,KARNATAKA,TRUE,TRUE
585103,South-2,KALABURAGI,KARNATAKA,TRUE,TRUE
585104,South-2,KALABURAGI,KARNATAKA,TRUE,TRUE
585105,South-2,KALABURAGI,KARNATAKA,TRUE,TRUE
575018,South-2,BANTWAL,KARNATAKA,TRUE,TRUE
208002,North,KANPUR,UTTAR PRADESH,TRUE,TRUE
208003,North,KANPUR,UTTAR PRADESH,TRUE,TRUE
208005,North,KANPUR,UTTAR PRADESH,TRUE,TRUE
208009,North,KANPUR,UTTAR PRADESH,TRUE,TRUE
208017,North,KANPUR,UTTAR PRADESH,TRUE,TRUE
208018,North,KANPUR,UTTAR PRADESH,TRUE,TRUE
208019,North,KANPUR,UTTAR PRADESH,TRUE,TRUE
522601,South-1,NARASARAOPET,ANDHRA PRADESH,TRUE,TRUE
522602,South-1,NARASARAOPET,ANDHRA PRADESH,TRUE,TRUE
395009,West,SURAT,GUJARAT,TRUE,TRUE
394101,West,SURAT,GUJARAT,TRUE,TRUE
394105,West,SURAT,GUJARAT,TRUE,TRUE
394107,West,SURAT,GUJARAT,TRUE,TRUE
395004,West,SURAT,GUJARAT,TRUE,TRUE
395008,West,SURAT,GUJARAT,TRUE,TRUE
110059,North,NEW DELHI,DELHI,TRUE,TRUE
462046,Central,MANDIDEEP,MADHYA PRADESH,TRUE,TRUE
462047,Central,MANDIDEEP,MADHYA PRADESH,TRUE,TRUE
679309,South-2,MALAPPURAM,KERALA,TRUE,TRUE
416410,West,MIRAJ,MAHARASHTRA,TRUE,TRUE
413305,West,MANGALVEDHA,MAHARASHTRA,TRUE,TRUE
232101,North,MUGHAL SARAI,UTTAR PRADESH,TRUE,TRUE
583201,South-2,HOSPET,KARNATAKA,TRUE,TRUE
583202,South-2,HOSPET,KARNATAKA,TRUE,TRUE
583203,South-2,HOSPET,KARNATAKA,TRUE,TRUE
583211,South-2,HOSPET,KARNATAKA,TRUE,TRUE
563120,South-2,KOLAR,KARNATAKA,TRUE,TRUE
563122,South-2,KOLAR,KARNATAKA,TRUE,TRUE
563114,South-2,KOLAR,KARNATAKA,TRUE,TRUE
563115,South-2,KOLAR,KARNATAKA,TRUE,TRUE
160005,North,CHANDIGARH,CHANDIGARH,TRUE,TRUE
160006,North,CHANDIGARH,CHANDIGARH,TRUE,TRUE
160010,North,CHANDIGARH,CHANDIGARH,TRUE,TRUE
160011,North,CHANDIGARH,CHANDIGARH,TRUE,TRUE
160012,North,CHANDIGARH,CHANDIGARH,TRUE,TRUE
160014,North,CHANDIGARH,CHANDIGARH,TRUE,TRUE
160015,North,CHANDIGARH,CHANDIGARH,TRUE,TRUE
160016,North,CHANDIGARH,CHANDIGARH,TRUE,TRUE
160017,North,CHANDIGARH,CHANDIGARH,TRUE,TRUE
160023,North,CHANDIGARH,CHANDIGARH,TRUE,TRUE
160024,North,CHANDIGARH,CHANDIGARH,TRUE,TRUE
160025,North,CHANDIGARH,CHANDIGARH,TRUE,TRUE
160035,North,CHANDIGARH,CHANDIGARH,TRUE,TRUE
160036,North,CHANDIGARH,CHANDIGARH,TRUE,TRUE
160037,North,CHANDIGARH,CHANDIGARH,TRUE,TRUE
160038,North,CHANDIGARH,CHANDIGARH,TRUE,TRUE
160103,North,CHANDIGARH,CHANDIGARH,TRUE,TRUE
535216,South-1,BOGAPPURAM,ANDHRA PRADESH,TRUE,TRUE
180003,North,MIRAN SAHIB,JAMMU AND KASHMIR,TRUE,TRUE
180009,North,MIRAN SAHIB,JAMMU AND KASHMIR,TRUE,TRUE
181101,North,MIRAN SAHIB,JAMMU AND KASHMIR,TRUE,TRUE
584128,South-2,SINDHANUR,KARNATAKA,TRUE,TRUE
121001,North,DELHI NCR,DELHI,TRUE,TRUE
121005,North,DELHI NCR,DELHI,TRUE,TRUE
121009,North,DELHI NCR,DELHI,TRUE,TRUE
121010,North,DELHI NCR,DELHI,TRUE,TRUE
700028,East,KOLKATA,WEST BENGAL,TRUE,TRUE
700030,East,KOLKATA,WEST BENGAL,TRUE,TRUE
700048,East,KOLKATA,WEST BENGAL,TRUE,TRUE
700052,East,KOLKATA,WEST BENGAL,TRUE,TRUE
700055,East,KOLKATA,WEST BENGAL,TRUE,TRUE
700059,East,KOLKATA,WEST BENGAL,TRUE,TRUE
700065,East,KOLKATA,WEST BENGAL,TRUE,TRUE
700074,East,KOLKATA,WEST BENGAL,TRUE,TRUE
700077,East,KOLKATA,WEST BENGAL,TRUE,TRUE
700080,East,KOLKATA,WEST BENGAL,TRUE,TRUE
700081,East,KOLKATA,WEST BENGAL,TRUE,TRUE
700089,East,KOLKATA,WEST BENGAL,TRUE,TRUE
700159,East,KOLKATA,WEST BENGAL,TRUE,TRUE
301701,North,NEEMRANA,RAJASTHAN,TRUE,TRUE
413520,West,AUSA,MAHARASHTRA,TRUE,TRUE
121006,North,DELHI NCR,DELHI,TRUE,TRUE
121101,North,DELHI NCR,DELHI,TRUE,TRUE
801501,East,PATNA,BIHAR,TRUE,TRUE
800002,East,PATNA,BIHAR,TRUE,TRUE
713101,East,BURDWAN,WEST BENGAL,TRUE,TRUE
713102,East,BURDWAN,WEST BENGAL,TRUE,TRUE
713103,East,BURDWAN,WEST BENGAL,TRUE,TRUE
713104,East,BURDWAN,WEST BENGAL,TRUE,TRUE
713124,East,BURDWAN,WEST BENGAL,TRUE,TRUE
713149,East,BURDWAN,WEST BENGAL,TRUE,TRUE
573201,South-2,HASSAN,KARNATAKA,TRUE,TRUE
573202,South-2,HASSAN,KARNATAKA,TRUE,TRUE
632509,South-1,RANIPET,TAMIL NADU,TRUE,TRUE
632503,South-1,RANIPET,TAMIL NADU,TRUE,TRUE
632401,South-1,RANIPET,TAMIL NADU,TRUE,TRUE
632402,South-1,RANIPET,TAMIL NADU,TRUE,TRUE
632403,South-1,RANIPET,TAMIL NADU,TRUE,TRUE
632404,South-1,RANIPET,TAMIL NADU,TRUE,TRUE
632405,South-1,RANIPET,TAMIL NADU,TRUE,TRUE
632406,South-1,RANIPET,TAMIL NADU,TRUE,TRUE
413501,West,OSMANABAD,MAHARASHTRA,TRUE,TRUE
632513,South-1,RANIPET,TAMIL NADU,TRUE,TRUE
632515,South-1,RANIPET,TAMIL NADU,TRUE,TRUE
534122,South-1,ACHANTA,ANDHRA PRADESH,TRUE,TRUE
534123,South-1,ACHANTA,ANDHRA PRADESH,TRUE,TRUE
534320,South-1,ACHANTA,ANDHRA PRADESH,TRUE,TRUE
524101,South-1,GUDUR,ANDHRA PRADESH,TRUE,TRUE
180007,North,JAMMU,JAMMU AND KASHMIR,TRUE,TRUE
180013,North,JAMMU,JAMMU AND KASHMIR,TRUE,TRUE
181121,North,JAMMU,JAMMU AND KASHMIR,TRUE,TRUE
181123,North,JAMMU,JAMMU AND KASHMIR,TRUE,TRUE
181124,North,JAMMU,JAMMU AND KASHMIR,TRUE,TRUE
181205,North,JAMMU,JAMMU AND KASHMIR,TRUE,TRUE
505187,South-1,PEDDAPALLI,TELANGANA,TRUE,TRUE
505153,South-1,PEDDAPALLI,TELANGANA,TRUE,TRUE
505172,South-1,PEDDAPALLI,TELANGANA,TRUE,TRUE
333026,North,CHIRAWA,RAJASTHAN,TRUE,TRUE
638312,South-2,ANTHIYUR,TAMIL NADU,TRUE,TRUE
126115,North,NARWANA,HARYANA,TRUE,TRUE
143534,North,TARAGARH,PUNJAB,TRUE,TRUE
145025,North,TARAGARH,PUNJAB,TRUE,TRUE
145026,North,TARAGARH,PUNJAB,TRUE,TRUE
145027,North,TARAGARH,PUNJAB,TRUE,TRUE
530007,South-1,VISAKHAPATNAM,ANDHRA PRADESH,TRUE,TRUE
530008,South-1,VISAKHAPATNAM,ANDHRA PRADESH,TRUE,TRUE
530009,South-1,VISAKHAPATNAM,ANDHRA PRADESH,TRUE,TRUE
530018,South-1,VISAKHAPATNAM,ANDHRA PRADESH,TRUE,TRUE
751028,East,JATNI,ORISSA,TRUE,TRUE
522236,South-1,TADIKONDA,ANDHRA PRADESH,TRUE,TRUE
795002,North East,Imphal,MANIPUR,TRUE,TRUE
795003,North East,Imphal,MANIPUR,TRUE,TRUE
795005,North East,Imphal,MANIPUR,TRUE,TRUE
795008,North East,Imphal,MANIPUR,TRUE,TRUE
502103,South-1,Siddipet,TELANGANA,TRUE,TRUE
201001,North,DELHI NCR,DELHI,TRUE,TRUE
201002,North,DELHI NCR,DELHI,TRUE,TRUE
201003,North,DELHI NCR,DELHI,TRUE,TRUE
201017,North,DELHI NCR,DELHI,TRUE,TRUE
140114,North,Anandpur Sahib,PUNJAB,TRUE,TRUE
140115,North,Anandpur Sahib,PUNJAB,TRUE,TRUE
140116,North,Anandpur Sahib,PUNJAB,TRUE,TRUE
140117,North,Anandpur Sahib,PUNJAB,TRUE,TRUE
140118,North,Anandpur Sahib,PUNJAB,TRUE,TRUE
140123,North,Anandpur Sahib,PUNJAB,TRUE,TRUE
140133,North,Anandpur Sahib,PUNJAB,TRUE,TRUE
110091,North,NEW DELHI,DELHI,TRUE,TRUE
110096,North,NEW DELHI,DELHI,TRUE,TRUE
751002,East,Bhubaneswar,ORISSA,TRUE,TRUE
751009,East,Bhubaneswar,ORISSA,TRUE,TRUE
751014,East,Bhubaneswar,ORISSA,TRUE,TRUE
751018,East,Bhubaneswar,ORISSA,TRUE,TRUE
396210,West,Daman,GUJARAT,TRUE,TRUE
143505,North,Batala,PUNJAB,TRUE,TRUE
125033,North,HANSI,HARYANA,TRUE,TRUE
125034,North,HANSI,HARYANA,TRUE,TRUE
400068,West,Mumbai,MAHARASHTRA,TRUE,TRUE
400091,West,Mumbai,MAHARASHTRA,TRUE,TRUE
400092,West,Mumbai,MAHARASHTRA,TRUE,TRUE
400103,West,Mumbai,MAHARASHTRA,TRUE,TRUE
505327,South-1,Jagtial,TELANGANA,TRUE,TRUE
505452,South-1,Jagtial,TELANGANA,TRUE,TRUE
505453,South-1,Jagtial,TELANGANA,TRUE,TRUE
505460,South-1,Jagtial,TELANGANA,TRUE,TRUE
411018,West,PUNE,MAHARASHTRA,TRUE,TRUE
411026,West,PUNE,MAHARASHTRA,TRUE,TRUE
411039,West,PUNE,MAHARASHTRA,TRUE,TRUE
110030,North,NEW DELHI,DELHI,TRUE,TRUE
110047,North,NEW DELHI,DELHI,TRUE,TRUE
110074,North,NEW DELHI,DELHI,TRUE,TRUE
500024,South-1,HYDERABAD,TELANGANA,TRUE,TRUE
500036,South-1,HYDERABAD,TELANGANA,TRUE,TRUE
500045,South-1,HYDERABAD,TELANGANA,TRUE,TRUE
500073,South-1,HYDERABAD,TELANGANA,TRUE,TRUE
176217,North,Dharmshala,HIMACHAL PRADESH,TRUE,TRUE
176218,North,Dharmshala,HIMACHAL PRADESH,TRUE,TRUE
176219,North,Dharmshala,HIMACHAL PRADESH,TRUE,TRUE
173229,North,Solan,HIMACHAL PRADESH,TRUE,TRUE
176052,North,Dharmshala,HIMACHAL PRADESH,TRUE,TRUE
176057,North,Dharmshala,HIMACHAL PRADESH,TRUE,TRUE
176213,North,Dharmshala,HIMACHAL PRADESH,TRUE,TRUE
176215,North,Dharmshala,HIMACHAL PRADESH,TRUE,TRUE
507101,South-1,Kothagudem,TELANGANA,TRUE,TRUE
507115,South-1,Kothagudem,TELANGANA,TRUE,TRUE
507118,South-1,Kothagudem,TELANGANA,TRUE,TRUE
209862,North,Unnao,UTTAR PRADESH,TRUE,TRUE
306401,North,Pali,RAJASTHAN,TRUE,TRUE
323001,North,Bundi,RAJASTHAN,TRUE,TRUE
331304,North,Taranagar,RAJASTHAN,TRUE,TRUE
328001,North,Dholpur,RAJASTHAN,TRUE,TRUE
533242,South-1,PALAKOL,ANDHRA PRADESH,TRUE,TRUE
533253,South-1,PALAKOL,ANDHRA PRADESH,TRUE,TRUE
534250,South-1,PALAKOL,ANDHRA PRADESH,TRUE,TRUE
534260,South-1,PALAKOL,ANDHRA PRADESH,TRUE,TRUE
209801,North,Unnao,UTTAR PRADESH,TRUE,TRUE
303702,North,Chomu,RAJASTHAN,TRUE,TRUE
534275,South-1,PALAKOL,ANDHRA PRADESH,TRUE,TRUE
534280,South-1,PALAKOL,ANDHRA PRADESH,TRUE,TRUE
534281,South-1,PALAKOL,ANDHRA PRADESH,TRUE,TRUE
496001,Central,Raigarh,CHHATTISGARH,TRUE,TRUE
411028,West,PUNE,MAHARASHTRA,TRUE,TRUE
335001,North,Sriganganagar,RAJASTHAN,TRUE,TRUE
495677,Central,Korba,CHHATTISGARH,TRUE,TRUE
577101,South-2,CHIKKAMAGALUR,KARNATAKA,TRUE,TRUE
577102,South-2,CHIKKAMAGALUR,KARNATAKA,TRUE,TRUE
141001,North,Ludhiana,PUNJAB,TRUE,TRUE
141004,North,Ludhiana,PUNJAB,TRUE,TRUE
141005,North,Ludhiana,PUNJAB,TRUE,TRUE
173211,North,Solan,HIMACHAL PRADESH,TRUE,TRUE
173212,North,Solan,HIMACHAL PRADESH,TRUE,TRUE
173213,North,Solan,HIMACHAL PRADESH,TRUE,TRUE
732206,East,Malda,WEST BENGAL,TRUE,TRUE
999004,South-2,BANGALORE,KARNATAKA,TRUE,TRUE
441601,Central,Gondia,MAHARASHTRA,TRUE,TRUE
181201,North,Akhnoor,JAMMU AND KASHMIR,TRUE,TRUE
332311,North,Laxmangarh,RAJASTHAN,TRUE,TRUE
732101,East,Malda,WEST BENGAL,TRUE,TRUE
732102,East,Malda,WEST BENGAL,TRUE,TRUE
732103,East,Malda,WEST BENGAL,TRUE,TRUE
441614,Central,Gondia,MAHARASHTRA,TRUE,TRUE
532127,South-1,Rajam,ANDHRA PRADESH,TRUE,TRUE
229010,North,RAEBARELI,UTTAR PRADESH,TRUE,TRUE
229130,North,RAEBARELI,UTTAR PRADESH,TRUE,TRUE
229302,North,RAEBARELI,UTTAR PRADESH,TRUE,TRUE
229316,North,RAEBARELI,UTTAR PRADESH,TRUE,TRUE
229405,North,RAEBARELI,UTTAR PRADESH,TRUE,TRUE
583121,South-2,Sirguppa,KARNATAKA,TRUE,TRUE
411003,West,PUNE,MAHARASHTRA,TRUE,TRUE
411004,West,PUNE,MAHARASHTRA,TRUE,TRUE
411005,West,PUNE,MAHARASHTRA,TRUE,TRUE
411016,West,PUNE,MAHARASHTRA,TRUE,TRUE
411020,West,PUNE,MAHARASHTRA,TRUE,TRUE
411053,West,PUNE,MAHARASHTRA,TRUE,TRUE
516360,South-1,Proddatur,ANDHRA PRADESH,TRUE,TRUE
325205,North,Baran,RAJASTHAN,TRUE,TRUE
331001,North,Churu,RAJASTHAN,TRUE,TRUE
174303,North,UNA,HIMACHAL PRADESH,TRUE,TRUE
174306,North,UNA,HIMACHAL PRADESH,TRUE,TRUE
174315,North,UNA,HIMACHAL PRADESH,TRUE,TRUE
152114,North,MALOUT,PUNJAB,TRUE,TRUE
302004,North,Jaipur,RAJASTHAN,TRUE,TRUE
302015,North,Jaipur,RAJASTHAN,TRUE,TRUE
414001,West,Ahmednagar,MAHARASHTRA,TRUE,TRUE
144040,North,Nakodar,PUNJAB,TRUE,TRUE
123029,North,Mahendergarh,HARYANA,TRUE,TRUE
134201,North,Naraingarh,HARYANA,TRUE,TRUE
134202,North,Naraingarh,HARYANA,TRUE,TRUE
134203,North,Naraingarh,HARYANA,TRUE,TRUE
180019,North,Nagrota,JAMMU AND KASHMIR,TRUE,TRUE
181221,North,Nagrota,JAMMU AND KASHMIR,TRUE,TRUE
229001,North,RAEBARELI,UTTAR PRADESH,TRUE,TRUE
680588,South-2,OTTAPALAM,KERALA,TRUE,TRUE
680594,South-2,OTTAPALAM,KERALA,TRUE,TRUE
679521,South-2,OTTAPALAM,KERALA,TRUE,TRUE
679522,South-2,OTTAPALAM,KERALA,TRUE,TRUE
679523,South-2,OTTAPALAM,KERALA,TRUE,TRUE
321001,North,Bharatpur,RAJASTHAN,TRUE,TRUE
242001,North,Shahijahanpur,UTTAR PRADESH,TRUE,TRUE
242226,North,Shahijahanpur,UTTAR PRADESH,TRUE,TRUE
242306,North,Shahijahanpur,UTTAR PRADESH,TRUE,TRUE
177001,North,Hamirpur,HIMACHAL PRADESH,TRUE,TRUE
177005,North,Hamirpur,HIMACHAL PRADESH,TRUE,TRUE
177401,North,Hamirpur,HIMACHAL PRADESH,TRUE,TRUE
425001,West,Jalgaon,MAHARASHTRA,TRUE,TRUE
679512,South-2,OTTAPALAM,KERALA,TRUE,TRUE
679514,South-2,OTTAPALAM,KERALA,TRUE,TRUE
679503,South-2,OTTAPALAM,KERALA,TRUE,TRUE
679121,South-2,OTTAPALAM,KERALA,TRUE,TRUE
679122,South-2,OTTAPALAM,KERALA,TRUE,TRUE
679302,South-2,OTTAPALAM,KERALA,TRUE,TRUE
679501,South-2,OTTAPALAM,KERALA,TRUE,TRUE
679105,South-2,OTTAPALAM,KERALA,TRUE,TRUE
679103,South-2,OTTAPALAM,KERALA,TRUE,TRUE
462024,Central,Bhopal,MADHYA PRADESH,TRUE,TRUE
462026,Central,Bhopal,MADHYA PRADESH,TRUE,TRUE
462043,Central,Bhopal,MADHYA PRADESH,TRUE,TRUE
678642,South-2,OTTAPALAM,KERALA,TRUE,TRUE
679101,South-2,OTTAPALAM,KERALA,TRUE,TRUE
508001,South-1,Nalgonda,TELANGANA,TRUE,TRUE
508002,South-1,Nalgonda,TELANGANA,TRUE,TRUE
508004,South-1,Nalgonda,TELANGANA,TRUE,TRUE
678633,South-2,OTTAPALAM,KERALA,TRUE,TRUE
144409,North,PHAGWARA,PUNJAB,TRUE,TRUE
141116,North,Ludhiana,PUNJAB,TRUE,TRUE
141002,North,Ludhiana,PUNJAB,TRUE,TRUE
141003,North,Ludhiana,PUNJAB,TRUE,TRUE
141006,North,Ludhiana,PUNJAB,TRUE,TRUE
141012,North,Ludhiana,PUNJAB,TRUE,TRUE
141013,North,Ludhiana,PUNJAB,TRUE,TRUE
182121,North,Udhampur,JAMMU AND KASHMIR,TRUE,TRUE
500049,South-1,HYDERABAD,TELANGANA,TRUE,TRUE
502325,South-1,HYDERABAD,TELANGANA,TRUE,TRUE
